knob,scheme,file,snr_db,arm,carrier_bw,timing_bw,status,measured_ber,decodes,secs
carrier,16qam,16qam_10dB_2020,10.0,clean,0.005,0.004,ok,0.002857,True,0.23
carrier,16qam,16qam_10dB_3020,10.0,clean,0.005,0.004,ok,0.002008,True,0.215
carrier,16qam,16qam_10dB_4020,10.0,clean,0.005,0.004,ok,0.002556,True,0.216
carrier,16qam,16qam_10dB_5020,10.0,clean,0.005,0.004,ok,0.001653,True,0.219
carrier,16qam,16qam_10dB_6020,10.0,clean,0.005,0.004,ok,0.001854,True,0.219
carrier,16qam,16qam_10dB_7020,10.0,clean,0.005,0.004,ok,0.001854,True,0.217
carrier,16qam,16qam_10dB_8020,10.0,clean,0.005,0.004,ok,0.002057,True,0.221
carrier,16qam,16qam_13dB_2021,13.0,clean,0.005,0.004,ok,0.0001,True,0.214
carrier,16qam,16qam_13dB_3021,13.0,clean,0.005,0.004,ok,5e-05,True,0.216
carrier,16qam,16qam_13dB_4021,13.0,clean,0.005,0.004,ok,0.0,True,0.211
carrier,16qam,16qam_13dB_5021,13.0,clean,0.005,0.004,ok,0.0,True,0.214
carrier,16qam,16qam_13dB_6021,13.0,clean,0.005,0.004,ok,0.0,True,0.213
carrier,16qam,16qam_13dB_7021,13.0,clean,0.005,0.004,ok,5e-05,True,0.212
carrier,16qam,16qam_13dB_8021,13.0,clean,0.005,0.004,ok,5e-05,True,0.215
carrier,16qam,16qam_4dB_2018,4.0,clean,0.005,0.004,low_confidence,0.068849,False,0.206
carrier,16qam,16qam_4dB_3018,4.0,clean,0.005,0.004,low_confidence,0.06676,False,0.209
carrier,16qam,16qam_4dB_4018,4.0,clean,0.005,0.004,low_confidence,0.073128,False,0.214
carrier,16qam,16qam_4dB_5018,4.0,clean,0.005,0.004,low_confidence,0.066556,False,0.209
carrier,16qam,16qam_4dB_6018,4.0,clean,0.005,0.004,low_confidence,0.069868,False,0.209
carrier,16qam,16qam_4dB_7018,4.0,clean,0.005,0.004,low_confidence,0.06656,False,0.208
carrier,16qam,16qam_4dB_8018,4.0,clean,0.005,0.004,low_confidence,0.162807,False,0.202
carrier,16qam,16qam_8dB_2019,8.0,clean,0.005,0.004,ok,0.010068,False,0.215
carrier,16qam,16qam_8dB_3019,8.0,clean,0.005,0.004,ok,0.010236,False,0.214
carrier,16qam,16qam_8dB_4019,8.0,clean,0.005,0.004,ok,0.010688,False,0.214
carrier,16qam,16qam_8dB_5019,8.0,clean,0.005,0.004,ok,0.011286,False,0.222
carrier,16qam,16qam_8dB_6019,8.0,clean,0.005,0.004,ok,0.010332,False,0.215
carrier,16qam,16qam_8dB_7019,8.0,clean,0.005,0.004,ok,0.011386,False,0.213
carrier,16qam,16qam_8dB_8019,8.0,clean,0.005,0.004,ok,0.01002,False,0.217
carrier,8psk,8psk_10dB_2014,10.0,clean,0.005,0.004,ok,0.000251,True,0.307
carrier,8psk,8psk_10dB_3014,10.0,clean,0.005,0.004,ok,0.000301,True,0.32
carrier,8psk,8psk_10dB_4014,10.0,clean,0.005,0.004,ok,0.000351,True,0.31
carrier,8psk,8psk_10dB_5014,10.0,clean,0.005,0.004,ok,0.000201,True,0.31
carrier,8psk,8psk_10dB_6014,10.0,clean,0.005,0.004,ok,0.000201,True,0.31
carrier,8psk,8psk_10dB_7014,10.0,clean,0.005,0.004,ok,0.00015,True,0.304
carrier,8psk,8psk_10dB_8014,10.0,clean,0.005,0.004,ok,0.000201,True,0.318
carrier,8psk,8psk_13dB_2015,13.0,clean,0.005,0.004,ok,0.0,True,0.308
carrier,8psk,8psk_13dB_3015,13.0,clean,0.005,0.004,ok,0.0,True,0.32
carrier,8psk,8psk_13dB_4015,13.0,clean,0.005,0.004,ok,0.0,True,0.3
carrier,8psk,8psk_13dB_5015,13.0,clean,0.005,0.004,ok,0.0,True,0.302
carrier,8psk,8psk_13dB_6015,13.0,clean,0.005,0.004,ok,0.0,True,0.318
carrier,8psk,8psk_13dB_7015,13.0,clean,0.005,0.004,ok,0.0,True,0.307
carrier,8psk,8psk_13dB_8015,13.0,clean,0.005,0.004,ok,0.0,True,0.303
carrier,8psk,8psk_4dB_2012,4.0,clean,0.005,0.004,low_confidence,0.03125,False,0.303
carrier,8psk,8psk_4dB_3012,4.0,clean,0.005,0.004,low_confidence,0.032171,False,0.305
carrier,8psk,8psk_4dB_4012,4.0,clean,0.005,0.004,low_confidence,0.03033,False,0.318
carrier,8psk,8psk_4dB_5012,4.0,clean,0.005,0.004,low_confidence,0.034524,False,0.307
carrier,8psk,8psk_4dB_6012,4.0,clean,0.005,0.004,low_confidence,0.031537,False,0.313
carrier,8psk,8psk_4dB_7012,4.0,clean,0.005,0.004,low_confidence,0.031884,False,0.303
carrier,8psk,8psk_4dB_8012,4.0,clean,0.005,0.004,low_confidence,0.032502,False,0.304
carrier,8psk,8psk_8dB_2013,8.0,clean,0.005,0.004,ok,0.002204,True,0.31
carrier,8psk,8psk_8dB_3013,8.0,clean,0.005,0.004,ok,0.002455,True,0.307
carrier,8psk,8psk_8dB_4013,8.0,clean,0.005,0.004,ok,0.002506,True,0.306
carrier,8psk,8psk_8dB_5013,8.0,clean,0.005,0.004,ok,0.002457,True,0.317
carrier,8psk,8psk_8dB_6013,8.0,clean,0.005,0.004,ok,0.002758,True,0.323
carrier,8psk,8psk_8dB_7013,8.0,clean,0.005,0.004,ok,0.002508,True,0.3
carrier,8psk,8psk_8dB_8013,8.0,clean,0.005,0.004,ok,0.002504,True,0.303
carrier,bpsk,bpsk_10dB_2002,10.0,clean,0.005,0.004,ok,0.0,True,0.78
carrier,bpsk,bpsk_10dB_3002,10.0,clean,0.005,0.004,ok,0.0,True,0.829
carrier,bpsk,bpsk_10dB_4002,10.0,clean,0.005,0.004,ok,0.0,True,0.786
carrier,bpsk,bpsk_10dB_5002,10.0,clean,0.005,0.004,ok,0.0,True,0.781
carrier,bpsk,bpsk_10dB_6002,10.0,clean,0.005,0.004,ok,0.0,True,0.773
carrier,bpsk,bpsk_10dB_7002,10.0,clean,0.005,0.004,ok,0.0,True,0.775
carrier,bpsk,bpsk_10dB_8002,10.0,clean,0.005,0.004,ok,0.0,True,0.799
carrier,bpsk,bpsk_13dB_2003,13.0,clean,0.005,0.004,ok,0.0,True,0.789
carrier,bpsk,bpsk_13dB_3003,13.0,clean,0.005,0.004,ok,0.0,True,0.778
carrier,bpsk,bpsk_13dB_4003,13.0,clean,0.005,0.004,ok,0.0,True,0.78
carrier,bpsk,bpsk_13dB_5003,13.0,clean,0.005,0.004,ok,0.0,True,0.783
carrier,bpsk,bpsk_13dB_6003,13.0,clean,0.005,0.004,ok,0.0,True,0.781
carrier,bpsk,bpsk_13dB_7003,13.0,clean,0.005,0.004,ok,0.0,True,0.789
carrier,bpsk,bpsk_13dB_8003,13.0,clean,0.005,0.004,ok,0.0,True,0.805
carrier,bpsk,bpsk_4dB_2000,4.0,clean,0.005,0.004,ok,0.0,True,0.783
carrier,bpsk,bpsk_4dB_3000,4.0,clean,0.005,0.004,ok,0.0,True,0.785
carrier,bpsk,bpsk_4dB_4000,4.0,clean,0.005,0.004,ok,0.0,True,0.78
carrier,bpsk,bpsk_4dB_5000,4.0,clean,0.005,0.004,ok,0.0,True,0.773
carrier,bpsk,bpsk_4dB_6000,4.0,clean,0.005,0.004,ok,0.0,True,0.823
carrier,bpsk,bpsk_4dB_7000,4.0,clean,0.005,0.004,ok,0.0,True,0.875
carrier,bpsk,bpsk_4dB_8000,4.0,clean,0.005,0.004,ok,0.0,True,0.838
carrier,bpsk,bpsk_8dB_2001,8.0,clean,0.005,0.004,ok,0.0,True,0.809
carrier,bpsk,bpsk_8dB_3001,8.0,clean,0.005,0.004,ok,0.0,True,0.833
carrier,bpsk,bpsk_8dB_4001,8.0,clean,0.005,0.004,ok,0.0,True,0.807
carrier,bpsk,bpsk_8dB_5001,8.0,clean,0.005,0.004,ok,0.0,True,0.804
carrier,bpsk,bpsk_8dB_6001,8.0,clean,0.005,0.004,ok,0.0,True,0.853
carrier,bpsk,bpsk_8dB_7001,8.0,clean,0.005,0.004,ok,0.0,True,0.842
carrier,bpsk,bpsk_8dB_8001,8.0,clean,0.005,0.004,ok,0.0,True,0.876
carrier,qpsk,qpsk_10dB_2008,10.0,clean,0.005,0.004,ok,0.0,True,0.454
carrier,qpsk,qpsk_10dB_3008,10.0,clean,0.005,0.004,ok,0.0,True,0.447
carrier,qpsk,qpsk_10dB_4008,10.0,clean,0.005,0.004,ok,0.0,True,0.444
carrier,qpsk,qpsk_10dB_5008,10.0,clean,0.005,0.004,ok,0.0,True,0.423
carrier,qpsk,qpsk_10dB_6008,10.0,clean,0.005,0.004,ok,0.0,True,0.414
carrier,qpsk,qpsk_10dB_7008,10.0,clean,0.005,0.004,ok,0.0,True,0.437
carrier,qpsk,qpsk_10dB_8008,10.0,clean,0.005,0.004,ok,0.0,True,0.464
carrier,qpsk,qpsk_13dB_2009,13.0,clean,0.005,0.004,ok,0.0,True,0.479
carrier,qpsk,qpsk_13dB_3009,13.0,clean,0.005,0.004,ok,0.0,True,0.442
carrier,qpsk,qpsk_13dB_4009,13.0,clean,0.005,0.004,ok,0.0,True,0.433
carrier,qpsk,qpsk_13dB_5009,13.0,clean,0.005,0.004,ok,0.0,True,0.467
carrier,qpsk,qpsk_13dB_6009,13.0,clean,0.005,0.004,ok,0.0,True,0.469
carrier,qpsk,qpsk_13dB_7009,13.0,clean,0.005,0.004,ok,0.0,True,0.452
carrier,qpsk,qpsk_13dB_8009,13.0,clean,0.005,0.004,ok,0.0,True,0.434
carrier,qpsk,qpsk_4dB_2006,4.0,clean,0.005,0.004,ok,0.000953,True,0.432
carrier,qpsk,qpsk_4dB_3006,4.0,clean,0.005,0.004,ok,0.000803,True,0.484
carrier,qpsk,qpsk_4dB_4006,4.0,clean,0.005,0.004,ok,0.000552,True,0.46
carrier,qpsk,qpsk_4dB_5006,4.0,clean,0.005,0.004,ok,0.000902,True,0.425
carrier,qpsk,qpsk_4dB_6006,4.0,clean,0.005,0.004,ok,0.001052,True,0.439
carrier,qpsk,qpsk_4dB_7006,4.0,clean,0.005,0.004,ok,0.000903,True,0.438
carrier,qpsk,qpsk_4dB_8006,4.0,clean,0.005,0.004,ok,0.000954,True,0.431
carrier,qpsk,qpsk_8dB_2007,8.0,clean,0.005,0.004,ok,0.0,True,0.455
carrier,qpsk,qpsk_8dB_3007,8.0,clean,0.005,0.004,ok,0.0,True,0.421
carrier,qpsk,qpsk_8dB_4007,8.0,clean,0.005,0.004,ok,0.0,True,0.422
carrier,qpsk,qpsk_8dB_5007,8.0,clean,0.005,0.004,ok,0.0,True,0.422
carrier,qpsk,qpsk_8dB_6007,8.0,clean,0.005,0.004,ok,0.0,True,0.471
carrier,qpsk,qpsk_8dB_7007,8.0,clean,0.005,0.004,ok,0.0,True,0.444
carrier,qpsk,qpsk_8dB_8007,8.0,clean,0.005,0.004,ok,0.0,True,0.438
carrier,16qam,16qam_10dB_2020,10.0,offset,0.005,0.004,low_confidence,0.414837,False,0.224
carrier,16qam,16qam_10dB_3020,10.0,offset,0.005,0.004,low_confidence,0.411898,False,0.215
carrier,16qam,16qam_10dB_4020,10.0,offset,0.005,0.004,low_confidence,0.414486,False,0.246
carrier,16qam,16qam_10dB_5020,10.0,offset,0.005,0.004,low_confidence,0.41554,False,0.224
carrier,16qam,16qam_10dB_6020,10.0,offset,0.005,0.004,low_confidence,0.413477,False,0.251
carrier,16qam,16qam_10dB_7020,10.0,offset,0.005,0.004,low_confidence,0.415748,False,0.245
carrier,16qam,16qam_10dB_8020,10.0,offset,0.005,0.004,low_confidence,0.415822,False,0.253
carrier,16qam,16qam_13dB_2021,13.0,offset,0.005,0.004,low_confidence,0.413859,False,0.225
carrier,16qam,16qam_13dB_3021,13.0,offset,0.005,0.004,low_confidence,0.413026,False,0.225
carrier,16qam,16qam_13dB_4021,13.0,offset,0.005,0.004,low_confidence,0.414254,False,0.232
carrier,16qam,16qam_13dB_5021,13.0,offset,0.005,0.004,low_confidence,0.413418,False,0.246
carrier,16qam,16qam_13dB_6021,13.0,offset,0.005,0.004,low_confidence,0.407237,False,0.23
carrier,16qam,16qam_13dB_7021,13.0,offset,0.005,0.004,low_confidence,0.414561,False,0.229
carrier,16qam,16qam_13dB_8021,13.0,offset,0.005,0.004,low_confidence,0.413453,False,0.219
carrier,16qam,16qam_4dB_2018,4.0,offset,0.005,0.004,low_confidence,0.422618,False,0.257
carrier,16qam,16qam_4dB_3018,4.0,offset,0.005,0.004,low_confidence,0.42502,False,0.232
carrier,16qam,16qam_4dB_4018,4.0,offset,0.005,0.004,low_confidence,0.422606,False,0.251
carrier,16qam,16qam_4dB_5018,4.0,offset,0.005,0.004,low_confidence,0.422911,False,0.25
carrier,16qam,16qam_4dB_6018,4.0,offset,0.005,0.004,low_confidence,0.426975,False,0.232
carrier,16qam,16qam_4dB_7018,4.0,offset,0.005,0.004,low_confidence,0.425755,False,0.252
carrier,16qam,16qam_4dB_8018,4.0,offset,0.005,0.004,low_confidence,0.425298,False,0.247
carrier,16qam,16qam_8dB_2019,8.0,offset,0.005,0.004,low_confidence,0.415097,False,0.233
carrier,16qam,16qam_8dB_3019,8.0,offset,0.005,0.004,low_confidence,0.413397,False,0.225
carrier,16qam,16qam_8dB_4019,8.0,offset,0.005,0.004,low_confidence,0.415345,False,0.243
carrier,16qam,16qam_8dB_5019,8.0,offset,0.005,0.004,low_confidence,0.416834,False,0.269
carrier,16qam,16qam_8dB_6019,8.0,offset,0.005,0.004,low_confidence,0.414836,False,0.265
carrier,16qam,16qam_8dB_7019,8.0,offset,0.005,0.004,low_confidence,0.41573,False,0.228
carrier,16qam,16qam_8dB_8019,8.0,offset,0.005,0.004,low_confidence,0.417134,False,0.246
carrier,8psk,8psk_10dB_2014,10.0,offset,0.005,0.004,low_confidence,0.484037,False,0.366
carrier,8psk,8psk_10dB_3014,10.0,offset,0.005,0.004,low_confidence,0.484218,False,0.34
carrier,8psk,8psk_10dB_4014,10.0,offset,0.005,0.004,low_confidence,0.484156,False,0.331
carrier,8psk,8psk_10dB_5014,10.0,offset,0.005,0.004,low_confidence,0.484824,False,0.335
carrier,8psk,8psk_10dB_6014,10.0,offset,0.005,0.004,low_confidence,0.48049,False,0.322
carrier,8psk,8psk_10dB_7014,10.0,offset,0.005,0.004,low_confidence,0.483672,False,0.321
carrier,8psk,8psk_10dB_8014,10.0,offset,0.005,0.004,low_confidence,0.484766,False,0.328
carrier,8psk,8psk_13dB_2015,13.0,offset,0.005,0.004,low_confidence,0.485259,False,0.315
carrier,8psk,8psk_13dB_3015,13.0,offset,0.005,0.004,low_confidence,0.484807,False,0.31
carrier,8psk,8psk_13dB_4015,13.0,offset,0.005,0.004,low_confidence,0.484363,False,0.308
carrier,8psk,8psk_13dB_5015,13.0,offset,0.005,0.004,low_confidence,0.483251,False,0.316
carrier,8psk,8psk_13dB_6015,13.0,offset,0.005,0.004,low_confidence,0.484967,False,0.326
carrier,8psk,8psk_13dB_7015,13.0,offset,0.005,0.004,low_confidence,0.483591,False,0.316
carrier,8psk,8psk_13dB_8015,13.0,offset,0.005,0.004,low_confidence,0.483937,False,0.308
carrier,8psk,8psk_4dB_2012,4.0,offset,0.005,0.004,low_confidence,0.483648,False,0.328
carrier,8psk,8psk_4dB_3012,4.0,offset,0.005,0.004,low_confidence,0.483764,False,0.315
carrier,8psk,8psk_4dB_4012,4.0,offset,0.005,0.004,low_confidence,0.484384,False,0.336
carrier,8psk,8psk_4dB_5012,4.0,offset,0.005,0.004,low_confidence,0.482888,False,0.329
carrier,8psk,8psk_4dB_6012,4.0,offset,0.005,0.004,low_confidence,0.484482,False,0.31
carrier,8psk,8psk_4dB_7012,4.0,offset,0.005,0.004,low_confidence,0.483932,False,0.341
carrier,8psk,8psk_4dB_8012,4.0,offset,0.005,0.004,low_confidence,0.483674,False,0.318
carrier,8psk,8psk_8dB_2013,8.0,offset,0.005,0.004,low_confidence,0.48412,False,0.313
carrier,8psk,8psk_8dB_3013,8.0,offset,0.005,0.004,low_confidence,0.484193,False,0.32
carrier,8psk,8psk_8dB_4013,8.0,offset,0.005,0.004,low_confidence,0.480656,False,0.353
carrier,8psk,8psk_8dB_5013,8.0,offset,0.005,0.004,low_confidence,0.483279,False,0.331
carrier,8psk,8psk_8dB_6013,8.0,offset,0.005,0.004,low_confidence,0.482677,False,0.313
carrier,8psk,8psk_8dB_7013,8.0,offset,0.005,0.004,low_confidence,0.484322,False,0.335
carrier,8psk,8psk_8dB_8013,8.0,offset,0.005,0.004,low_confidence,0.484976,False,0.339
carrier,bpsk,bpsk_10dB_2002,10.0,offset,0.005,0.004,ok,0.0,True,0.807
carrier,bpsk,bpsk_10dB_3002,10.0,offset,0.005,0.004,ok,0.0,True,0.795
carrier,bpsk,bpsk_10dB_4002,10.0,offset,0.005,0.004,ok,0.0,True,0.831
carrier,bpsk,bpsk_10dB_5002,10.0,offset,0.005,0.004,ok,0.0,True,0.842
carrier,bpsk,bpsk_10dB_6002,10.0,offset,0.005,0.004,ok,0.0,True,0.902
carrier,bpsk,bpsk_10dB_7002,10.0,offset,0.005,0.004,ok,0.0,True,0.812
carrier,bpsk,bpsk_10dB_8002,10.0,offset,0.005,0.004,ok,0.0,True,0.877
carrier,bpsk,bpsk_13dB_2003,13.0,offset,0.005,0.004,ok,0.0,True,0.837
carrier,bpsk,bpsk_13dB_3003,13.0,offset,0.005,0.004,ok,0.0,True,0.809
carrier,bpsk,bpsk_13dB_4003,13.0,offset,0.005,0.004,ok,0.0,True,0.831
carrier,bpsk,bpsk_13dB_5003,13.0,offset,0.005,0.004,ok,0.0,True,0.842
carrier,bpsk,bpsk_13dB_6003,13.0,offset,0.005,0.004,ok,0.0,True,0.826
carrier,bpsk,bpsk_13dB_7003,13.0,offset,0.005,0.004,ok,0.0,True,0.821
carrier,bpsk,bpsk_13dB_8003,13.0,offset,0.005,0.004,ok,0.0,True,0.82
carrier,bpsk,bpsk_4dB_2000,4.0,offset,0.005,0.004,ok,0.0,True,0.829
carrier,bpsk,bpsk_4dB_3000,4.0,offset,0.005,0.004,ok,0.0,True,0.808
carrier,bpsk,bpsk_4dB_4000,4.0,offset,0.005,0.004,ok,0.0,True,0.826
carrier,bpsk,bpsk_4dB_5000,4.0,offset,0.005,0.004,ok,0.0,True,0.839
carrier,bpsk,bpsk_4dB_6000,4.0,offset,0.005,0.004,ok,0.0,True,0.812
carrier,bpsk,bpsk_4dB_7000,4.0,offset,0.005,0.004,ok,0.0,True,0.873
carrier,bpsk,bpsk_4dB_8000,4.0,offset,0.005,0.004,ok,5e-05,True,0.875
carrier,bpsk,bpsk_8dB_2001,8.0,offset,0.005,0.004,ok,0.0,True,0.81
carrier,bpsk,bpsk_8dB_3001,8.0,offset,0.005,0.004,ok,0.0,True,0.806
carrier,bpsk,bpsk_8dB_4001,8.0,offset,0.005,0.004,ok,0.0,True,0.785
carrier,bpsk,bpsk_8dB_5001,8.0,offset,0.005,0.004,ok,0.0,True,0.821
carrier,bpsk,bpsk_8dB_6001,8.0,offset,0.005,0.004,ok,0.0,True,0.813
carrier,bpsk,bpsk_8dB_7001,8.0,offset,0.005,0.004,ok,0.0,True,0.821
carrier,bpsk,bpsk_8dB_8001,8.0,offset,0.005,0.004,ok,0.0,True,0.835
carrier,qpsk,qpsk_10dB_2008,10.0,offset,0.005,0.004,low_confidence,0.485485,False,0.418
carrier,qpsk,qpsk_10dB_3008,10.0,offset,0.005,0.004,low_confidence,0.485265,False,0.433
carrier,qpsk,qpsk_10dB_4008,10.0,offset,0.005,0.004,low_confidence,0.484692,False,0.429
carrier,qpsk,qpsk_10dB_5008,10.0,offset,0.005,0.004,low_confidence,0.48339,False,0.433
carrier,qpsk,qpsk_10dB_6008,10.0,offset,0.005,0.004,low_confidence,0.483594,False,0.445
carrier,qpsk,qpsk_10dB_7008,10.0,offset,0.005,0.004,low_confidence,0.485489,False,0.418
carrier,qpsk,qpsk_10dB_8008,10.0,offset,0.005,0.004,low_confidence,0.484569,False,0.458
carrier,qpsk,qpsk_13dB_2009,13.0,offset,0.005,0.004,low_confidence,0.484362,False,0.436
carrier,qpsk,qpsk_13dB_3009,13.0,offset,0.005,0.004,low_confidence,0.484435,False,0.42
carrier,qpsk,qpsk_13dB_4009,13.0,offset,0.005,0.004,low_confidence,0.484416,False,0.442
carrier,qpsk,qpsk_13dB_5009,13.0,offset,0.005,0.004,low_confidence,0.485297,False,0.431
carrier,qpsk,qpsk_13dB_6009,13.0,offset,0.005,0.004,low_confidence,0.484706,False,0.449
carrier,qpsk,qpsk_13dB_7009,13.0,offset,0.005,0.004,low_confidence,0.486002,False,0.421
carrier,qpsk,qpsk_13dB_8009,13.0,offset,0.005,0.004,low_confidence,0.485646,False,0.444
carrier,qpsk,qpsk_4dB_2006,4.0,offset,0.005,0.004,low_confidence,0.485177,False,0.42
carrier,qpsk,qpsk_4dB_3006,4.0,offset,0.005,0.004,low_confidence,0.482984,False,0.461
carrier,qpsk,qpsk_4dB_4006,4.0,offset,0.005,0.004,low_confidence,0.48573,False,0.478
carrier,qpsk,qpsk_4dB_5006,4.0,offset,0.005,0.004,low_confidence,0.485971,False,0.44
carrier,qpsk,qpsk_4dB_6006,4.0,offset,0.005,0.004,low_confidence,0.485648,False,0.423
carrier,qpsk,qpsk_4dB_7006,4.0,offset,0.005,0.004,low_confidence,0.483072,False,0.429
carrier,qpsk,qpsk_4dB_8006,4.0,offset,0.005,0.004,low_confidence,0.483738,False,0.442
carrier,qpsk,qpsk_8dB_2007,8.0,offset,0.005,0.004,low_confidence,0.484918,False,0.436
carrier,qpsk,qpsk_8dB_3007,8.0,offset,0.005,0.004,low_confidence,0.483395,False,0.438
carrier,qpsk,qpsk_8dB_4007,8.0,offset,0.005,0.004,low_confidence,0.485297,False,0.422
carrier,qpsk,qpsk_8dB_5007,8.0,offset,0.005,0.004,low_confidence,0.485527,False,0.433
carrier,qpsk,qpsk_8dB_6007,8.0,offset,0.005,0.004,low_confidence,0.485168,False,0.441
carrier,qpsk,qpsk_8dB_7007,8.0,offset,0.005,0.004,low_confidence,0.48459,False,0.448
carrier,qpsk,qpsk_8dB_8007,8.0,offset,0.005,0.004,low_confidence,0.482945,False,0.419
carrier,16qam,16qam_10dB_2020,10.0,clean,0.01,0.004,ok,0.002857,True,0.211
carrier,16qam,16qam_10dB_3020,10.0,clean,0.01,0.004,ok,0.002058,True,0.236
carrier,16qam,16qam_10dB_4020,10.0,clean,0.01,0.004,ok,0.002506,True,0.242
carrier,16qam,16qam_10dB_5020,10.0,clean,0.01,0.004,ok,0.001954,True,0.216
carrier,16qam,16qam_10dB_6020,10.0,clean,0.01,0.004,ok,0.002004,True,0.215
carrier,16qam,16qam_10dB_7020,10.0,clean,0.01,0.004,ok,0.001854,True,0.232
carrier,16qam,16qam_10dB_8020,10.0,clean,0.01,0.004,ok,0.002057,True,0.234
carrier,16qam,16qam_13dB_2021,13.0,clean,0.01,0.004,ok,0.0001,True,0.219
carrier,16qam,16qam_13dB_3021,13.0,clean,0.01,0.004,ok,5e-05,True,0.229
carrier,16qam,16qam_13dB_4021,13.0,clean,0.01,0.004,ok,0.0,True,0.217
carrier,16qam,16qam_13dB_5021,13.0,clean,0.01,0.004,ok,0.0,True,0.223
carrier,16qam,16qam_13dB_6021,13.0,clean,0.01,0.004,ok,0.0,True,0.217
carrier,16qam,16qam_13dB_7021,13.0,clean,0.01,0.004,ok,5e-05,True,0.221
carrier,16qam,16qam_13dB_8021,13.0,clean,0.01,0.004,ok,0.0,True,0.239
carrier,16qam,16qam_4dB_2018,4.0,clean,0.01,0.004,low_confidence,0.283432,False,0.222
carrier,16qam,16qam_4dB_3018,4.0,clean,0.01,0.004,low_confidence,0.2915,False,0.23
carrier,16qam,16qam_4dB_4018,4.0,clean,0.01,0.004,low_confidence,0.346416,False,0.225
carrier,16qam,16qam_4dB_5018,4.0,clean,0.01,0.004,low_confidence,0.081742,False,0.213
carrier,16qam,16qam_4dB_6018,4.0,clean,0.01,0.004,low_confidence,0.274258,False,0.216
carrier,16qam,16qam_4dB_7018,4.0,clean,0.01,0.004,low_confidence,0.077987,False,0.225
carrier,16qam,16qam_4dB_8018,4.0,clean,0.01,0.004,low_confidence,0.083648,False,0.207
carrier,16qam,16qam_8dB_2019,8.0,clean,0.01,0.004,ok,0.010319,False,0.22
carrier,16qam,16qam_8dB_3019,8.0,clean,0.01,0.004,ok,0.010988,False,0.224
carrier,16qam,16qam_8dB_4019,8.0,clean,0.01,0.004,ok,0.01124,False,0.233
carrier,16qam,16qam_8dB_5019,8.0,clean,0.01,0.004,ok,0.011587,False,0.248
carrier,16qam,16qam_8dB_6019,8.0,clean,0.01,0.004,ok,0.011084,False,0.253
carrier,16qam,16qam_8dB_7019,8.0,clean,0.01,0.004,ok,0.011587,False,0.218
carrier,16qam,16qam_8dB_8019,8.0,clean,0.01,0.004,ok,0.010621,False,0.228
carrier,8psk,8psk_10dB_2014,10.0,clean,0.01,0.004,ok,0.000251,True,0.349
carrier,8psk,8psk_10dB_3014,10.0,clean,0.01,0.004,ok,0.000251,True,0.325
carrier,8psk,8psk_10dB_4014,10.0,clean,0.01,0.004,ok,0.000401,True,0.344
carrier,8psk,8psk_10dB_5014,10.0,clean,0.01,0.004,ok,0.000251,True,0.338
carrier,8psk,8psk_10dB_6014,10.0,clean,0.01,0.004,ok,0.000301,True,0.356
carrier,8psk,8psk_10dB_7014,10.0,clean,0.01,0.004,ok,0.00015,True,0.328
carrier,8psk,8psk_10dB_8014,10.0,clean,0.01,0.004,ok,0.000151,True,0.336
carrier,8psk,8psk_13dB_2015,13.0,clean,0.01,0.004,ok,0.0,True,0.324
carrier,8psk,8psk_13dB_3015,13.0,clean,0.01,0.004,ok,0.0,True,0.308
carrier,8psk,8psk_13dB_4015,13.0,clean,0.01,0.004,ok,0.0,True,0.34
carrier,8psk,8psk_13dB_5015,13.0,clean,0.01,0.004,ok,0.0,True,0.358
carrier,8psk,8psk_13dB_6015,13.0,clean,0.01,0.004,ok,0.0,True,0.316
carrier,8psk,8psk_13dB_7015,13.0,clean,0.01,0.004,ok,0.0,True,0.32
carrier,8psk,8psk_13dB_8015,13.0,clean,0.01,0.004,ok,0.0,True,0.333
carrier,8psk,8psk_4dB_2012,4.0,clean,0.01,0.004,low_confidence,0.032203,False,0.34
carrier,8psk,8psk_4dB_3012,4.0,clean,0.01,0.004,low_confidence,0.035228,False,0.324
carrier,8psk,8psk_4dB_4012,4.0,clean,0.01,0.004,low_confidence,0.033338,False,0.365
carrier,8psk,8psk_4dB_5012,4.0,clean,0.01,0.004,low_confidence,0.036478,False,0.325
carrier,8psk,8psk_4dB_6012,4.0,clean,0.01,0.004,low_confidence,0.033091,False,0.334
carrier,8psk,8psk_4dB_7012,4.0,clean,0.01,0.004,low_confidence,0.033288,False,0.33
carrier,8psk,8psk_4dB_8012,4.0,clean,0.01,0.004,low_confidence,0.036208,False,0.314
carrier,8psk,8psk_8dB_2013,8.0,clean,0.01,0.004,ok,0.002455,True,0.325
carrier,8psk,8psk_8dB_3013,8.0,clean,0.01,0.004,ok,0.002355,True,0.318
carrier,8psk,8psk_8dB_4013,8.0,clean,0.01,0.004,ok,0.002656,True,0.329
carrier,8psk,8psk_8dB_5013,8.0,clean,0.01,0.004,ok,0.002707,True,0.319
carrier,8psk,8psk_8dB_6013,8.0,clean,0.01,0.004,ok,0.002707,True,0.312
carrier,8psk,8psk_8dB_7013,8.0,clean,0.01,0.004,ok,0.002508,True,0.312
carrier,8psk,8psk_8dB_8013,8.0,clean,0.01,0.004,ok,0.002905,True,0.309
carrier,bpsk,bpsk_10dB_2002,10.0,clean,0.01,0.004,ok,0.0,True,0.817
